ST_CODE,PC_NAME,ST_NAME,CAND_NAME,PARTYABBRE,YEAR,PC_NO,PC_TYPE,MONTH,CAND_SEX,TOTVOTPOLL
S24,Bijnor,UTTAR PRADESH,Sheeshram Singh Ravi,BJP,2001,5,SC,7,M,214266
S24,Amroha,UTTAR PRADESH,Rashid Alvi,BSP,2001,6,GEN,7,M,337919
S24,Moradabad,UTTAR PRADESH,Chandra Vijay Singh Alias Baby Raja,ABLTC,2001,7,GEN,7,M,253321
S24,Rampur,UTTAR PRADESH,Begum Noor Bano Urf Mahtab Zamani Begum,INC,2001,8,GEN,7,F,338493
S24,Sambhal,UTTAR PRADESH,Mulayam Singh Yadav,SP,2001,9,GEN,7,M,259430
S24,Budaun,UTTAR PRADESH,Saleem Iqbal Shervani,SP,2001,10,GEN,7,M,236496
S24,Aonla,UTTAR PRADESH,Kunwar Sarvraj Singh,SP,2001,11,GEN,7,M,195839
S24,Bareilly,UTTAR PRADESH,Santosh Gangwar,BJP,2001,12,GEN,7,M,292813
S24,Pilibhit,UTTAR PRADESH,Maneka Gandhi,IND,2001,13,GEN,7,F,433421
S24,Shahjahanpur,UTTAR PRADESH,RAMMURTI SINGH VERMA,SP,2001,14,GEN,7,M,152971
S24,Kheri,UTTAR PRADESH,Ravi Prakash Verma,SP,2001,15,GEN,7,M,202373
S24,Shahabad,UTTAR PRADESH,Daud Ahmad,BSP,2001,16,GEN,7,M,214146
S24,Sitapur,UTTAR PRADESH,Rajesh Verma,BSP,2001,17,GEN,7,M,211120
S24,Misrikh,UTTAR PRADESH,Sushila Saroj,SP,2001,18,SC,7,F,159279
S24,Hardoi,UTTAR PRADESH,Jai Prakash,ABLTC,2001,19,SC,7,M,206256
S24,Lucknow,UTTAR PRADESH,Atal Bihari Vajpayee,BJP,2001,20,GEN,7,M,362709
S24,Mohanlalganj,UTTAR PRADESH,Reena Chowdhary,SP,2001,21,SC,7,F,182034
S24,Unnao,UTTAR PRADESH,Deepak Kumar,SP,2001,22,GEN,7,M,207242
S24,Rae Bareli,UTTAR PRADESH,Captain Satish Sharma,INC,2001,23,GEN,7,M,224202
S24,Pratapgarh,UTTAR PRADESH,Rajkumari Ratna Singh,INC,2001,24,GEN,7,F,202170
S24,Amethi,UTTAR PRADESH,Sonia Gandhi,INC,2001,25,GEN,7,F,418960
S24,Sultanpur,UTTAR PRADESH,Jai Bhadra Singh,BSP,2001,26,GEN,7,M,173558
S24,Akbarpur,UTTAR PRADESH,Mayawati,BSP,2001,27,SC,7,F,259762
S24,Faizabad,UTTAR PRADESH,Vinay Katiyar,BJP,2001,28,GEN,7,M,193191
S24,Bara Banki,UTTAR PRADESH,Ram Sagar,SP,2001,29,SC,7,M,210958
S24,Kaiserganj,UTTAR PRADESH,Beni Prasad Verma,SP,2001,30,GEN,7,M,233934
S24,Bahraich,UTTAR PRADESH,Padamsen Chaudhary,BJP,2001,31,GEN,7,M,223768
S24,Balrampur,UTTAR PRADESH,Rizvan Zaheer  Alias Rijju Bhaiya,SP,2001,32,GEN,7,M,255267
S24,Gonda,UTTAR PRADESH,Braj Bhushan Sharan Singh,BJP,2001,33,GEN,7,M,243162
S24,Basti,UTTAR PRADESH,Shriram Chauhan,BJP,2001,34,SC,7,M,174378
S24,Domariaganj,UTTAR PRADESH,Ram Pal Singh,BJP,2001,35,GEN,7,M,198263
S24,Khalilabad,UTTAR PRADESH,Bhal Chandra Yadav,SP,2001,36,GEN,7,M,236837
S24,Bansgaon,UTTAR PRADESH,Raj Narayan Pasi,BJP,2001,37,SC,7,M,184684
S24,Gorakhpur,UTTAR PRADESH,Aditya Nath,BJP,2001,38,GEN,7,M,267382
S24,Maharajganj,UTTAR PRADESH,Akhilesh  Singh,SP,2001,39,GEN,7,M,239826
S24,Padrauna,UTTAR PRADESH,Ram Nagina Mishra,BJP,2001,40,GEN,7,M,196651
S24,Deoria,UTTAR PRADESH,Shri Prakash Mani,BJP,2001,41,GEN,7,M,251814
S24,Salempur,UTTAR PRADESH,Babban Rajbhar,BSP,2001,42,GEN,7,M,170558
S24,Ballia,UTTAR PRADESH,Chandra Shekhar,SJP(R),2001,43,GEN,7,M,235946
S24,Ghosi,UTTAR PRADESH,Bal Krishna,BSP,2001,44,GEN,7,M,207105
S24,Azamgarh,UTTAR PRADESH,Rama Kant Yadav,SP,2001,45,GEN,7,M,227616
S24,Lalganj,UTTAR PRADESH,Dr. Bali Ram,BSP,2001,46,SC,7,M,229122
S24,Machhlishahr,UTTAR PRADESH,Chandra Nath Singh,SP,2001,47,GEN,7,M,201509
S24,Jaunpur,UTTAR PRADESH,Chinmayanand,BJP,2001,48,GEN,7,M,207405
S24,Saidpur,UTTAR PRADESH,Tufani Saroj,SP,2001,49,SC,7,M,237438
S24,Ghazipur,UTTAR PRADESH,Manoj,BJP,2001,50,GEN,7,M,240592
S24,Chandauli,UTTAR PRADESH,Jawahar Lal Jaiswal,SP,2001,51,GEN,7,M,265412
S24,Varanasi,UTTAR PRADESH,Shankar Prasad Jaiswal,BJP,2001,52,GEN,7,M,211955
S24,Robertsganj,UTTAR PRADESH,Ram Shakal,BJP,2001,53,SC,7,M,200826
S24,Mirzapur,UTTAR PRADESH,Phoolan Devi,SP,2001,54,GEN,7,F,290849
S24,Phulpur,UTTAR PRADESH,Dharam Raj Singh Patel,SP,2001,55,GEN,7,M,183282
S24,Allahabad,UTTAR PRADESH,Dr. Murli Manohar Joshi,BJP,2001,56,GEN,7,M,219114
S24,Chail,UTTAR PRADESH,Suresh Pasi,BSP,2001,57,SC,7,M,151557
S24,Fatehpur,UTTAR PRADESH,Ashok Patel,BJP,2001,58,GEN,7,M,142911
S24,Banda,UTTAR PRADESH,Ram Sajiwan,BSP,2001,59,GEN,7,M,209995
S24,Hamirpur,UTTAR PRADESH,Ashok Kumar Singh Chandel,BSP,2001,60,GEN,7,M,217732
S24,Jhansi,UTTAR PRADESH,Sujan Singh Bundela,INC,2001,61,GEN,7,M,283387
S24,Jalaun,UTTAR PRADESH,Brij Lal Khabri,BSP,2001,62,SC,7,M,197705
S24,Ghatampur,UTTAR PRADESH,Pyare Lal Sankhwar,BSP,2001,63,SC,7,M,156582
S24,Bilhaur,UTTAR PRADESH,Shyam Bihari Mishra,BJP,2001,64,GEN,7,M,192054
S24,Kanpur,UTTAR PRADESH,Sriprakash Jaiswal,INC,2001,65,GEN,7,M,293610
S24,Etawah,UTTAR PRADESH,Raghuraj Singh Shakya,SP,2001,66,GEN,7,M,233065
S24,Kannauj,UTTAR PRADESH,Akhilesh Yadav,SP,2001,67,GEN,7,M,306054
S24,Farrukhabad,UTTAR PRADESH,Chandra Bhushan Singh (Munnoo Babu),SP,2001,68,GEN,7,M,222984
S24,Mainpuri,UTTAR PRADESH,Balram Singh Yadav,SP,2001,69,GEN,7,M,244113
S24,Jalesar,UTTAR PRADESH,Prof. S.P. Singh Baghel,SP,2001,70,GEN,7,M,217336
S24,Etah,UTTAR PRADESH,Kr. Devendra Singh Yadav,SP,2001,71,GEN,7,M,226999
S24,Firozabad,UTTAR PRADESH,Ram Jilal Suman,SP,2001,72,SC,7,M,289459
S24,Agra,UTTAR PRADESH,Raj Babbar,SP,2001,73,GEN,7,M,288558
S24,Mathura,UTTAR PRADESH,Ch. Tejvir Singh,BJP,2001,74,GEN,7,M,210212
S24,Hathras,UTTAR PRADESH,Kishan Lal Diler,BJP,2001,75,SC,7,M,178253
S24,Aligarh,UTTAR PRADESH,Sheela Gautam,BJP,2001,76,GEN,7,F,219313
S24,Khurja,UTTAR PRADESH,Ashok Kumar Pradhan,BJP,2001,77,SC,7,M,216011
S24,Bulandshahr,UTTAR PRADESH,Chhatra Pal,BJP,2001,78,GEN,7,M,180102
S24,Hapur,UTTAR PRADESH,Ramesh Chand Tomar,BJP,2001,79,GEN,7,M,234525
S24,Meerut,UTTAR PRADESH,Avtar Singh Bhadana,INC,2001,80,GEN,7,M,258456
S24,Baghpat,UTTAR PRADESH,Ajit Singh,RLD,2001,81,GEN,7,M,358069
S24,Muzaffarnagar,UTTAR PRADESH,Saiduzzaman,INC,2001,82,GEN,7,M,196669
S24,Kairana,UTTAR PRADESH,Amir Alam,RLD,2001,83,GEN,7,M,206345
S24,Saharanpur,UTTAR PRADESH,Mansoor Ali Khan,BSP,2001,84,GEN,7,M,235659
S24,Hardwar,UTTAR PRADESH,Harpal Singh Sathi,BJP,2001,85,SC,7,M,236844
S25,Cooch Behar,WEST BENGAL,Amar Roy Pradhan,FBL,2001,1,SC,7,M,443148
S25,Alipurduars,WEST BENGAL,Joachim Baxla,RSP,2001,2,ST,7,M,389919
S25,Jalpaiguri,WEST BENGAL,Minati Sen,CPM,2001,3,GEN,7,F,405785
S25,Darjeeling,WEST BENGAL,S.P. Lepcha,CPM,2001,4,GEN,7,M,256826
S25,Raiganj,WEST BENGAL,Priya Ranjan Dasmunsi,INC,2001,5,GEN,7,M,409331
S25,Balurghat,WEST BENGAL,Barman Ranen,RSP,2001,6,SC,7,M,375669
S25,Malda,WEST BENGAL,Abul Barkat Ataul Ghani Khan Choudhury,INC,2001,7,GEN,7,M,325833
S25,Jangipur,WEST BENGAL,Abul Hasnat Khan,CPM,2001,8,GEN,7,M,352580
S25,Murshidabad,WEST BENGAL,Moinul Hassan,CPM,2001,9,GEN,7,M,391366
S25,Berhampore,WEST BENGAL,Adhir Ranjan Chowdhury,INC,2001,10,GEN,7,M,434073
S25,Krishnagar,WEST BENGAL,Satyabrata Mookherjee,BJP,2001,11,GEN,7,M,366954
S25,Nabadwip,WEST BENGAL,Ananda Mohan Biswas,AITC,2001,12,SC,7,M,459319
S25,Barasat,WEST BENGAL,Dr.Ranjit Kumar Panja,AITC,2001,13,GEN,7,M,518520
S25,Basirhat,WEST BENGAL,Ajoy Chakraborty,CPI,2001,14,GEN,7,M,407903
S25,Joynagar,WEST BENGAL,Sanat Kumar Mondal,RSP,2001,15,SC,7,M,396383
S25,Mathurapur,WEST BENGAL,Radhika Ranjan Pramanik,CPM,2001,16,SC,7,M,382962
S25,Diamond Harbour,WEST BENGAL,Samik Lahiri,CPM,2001,17,GEN,7,M,402761
S25,Jadavpur,WEST BENGAL,Krishna Bose,AITC,2001,18,GEN,7,F,485366
S25,Barrackpore,WEST BENGAL,Tarit Baran Topdar,CPM,2001,19,GEN,7,M,399269
S25,Dum Dum,WEST BENGAL,Tapan Sikdar,BJP,2001,20,GEN,7,M,614471
S25,Calcutta North West,WEST BENGAL,Sudip Bandyopadhyay,AITC,2001,21,GEN,7,M,206684
S25,Calcutta North East,WEST BENGAL,Ajit Kumar Panja,AITC,2001,22,GEN,7,M,297491
S25,Calcutta South,WEST BENGAL,Mamata Banerjee,AITC,2001,23,GEN,7,F,469103
S25,Howrah,WEST BENGAL,Swadesh Chakraborty,CPM,2001,24,GEN,7,M,490537
S25,Uluberia,WEST BENGAL,Hannan Mollah,CPM,2001,25,GEN,7,M,399397
S25,Serampore,WEST BENGAL,Akbor Ali Khandoker,AITC,2001,26,GEN,7,M,411406
S25,Hooghly,WEST BENGAL,Rupchand Pal,CPM,2001,27,GEN,7,M,440674
S25,Arambagh,WEST BENGAL,Anil Basu,CPM,2001,28,GEN,7,M,503920
S25,Panskura,WEST BENGAL,Dr. Bikram Sarkar,AITC,2001,29,GEN,7,F,426779
S25,Tamluk,WEST BENGAL,Lakshman Chandra Seth,CPM,2001,30,GEN,7,M,455168
S25,Contai,WEST BENGAL,Neetish  Sengupta,AITC,2001,31,GEN,7,M,395048
S25,Midnapore,WEST BENGAL,PROBODH PANDA,CPI,2001,32,GEN,7,M,448237
S25,Jhargram,WEST BENGAL,Rupchand Murmu,CPM,2001,33,ST,7,M,402325
S25,Purulia,WEST BENGAL,Birsingh Mahato,FBL,2001,34,GEN,7,M,351143
S25,Bankura,WEST BENGAL,Acharia Basudeb,CPM,2001,35,GEN,7,M,381720
S25,Vishnupur,WEST BENGAL,Sandhya Bauri,CPM,2001,36,SC,7,F,483084
S25,Durgapur,WEST BENGAL,Sunil Khan,CPM,2001,37,SC,7,M,461940
S25,Asansol,WEST BENGAL,Bikash Chowdhury,CPM,2001,38,GEN,7,M,377265
S25,Burdwan,WEST BENGAL,Sar Nikhilananda,CPM,2001,39,GEN,7,M,598170
S25,Katwa,WEST BENGAL,Mahboob Zahedi,CPM,2001,40,GEN,7,M,461502
S25,Bolpur,WEST BENGAL,Somnath Chatterjee,CPM,2001,41,GEN,7,M,464199
S25,Birbhum,WEST BENGAL,Ram Chandra Dome,CPM,2001,42,SC,7,M,373687
U05,New Delhi,DELHI,Jag Mohan,BJP,2001,1,GEN,7,M,124626
U05,South Delhi,DELHI,Vijay Kumar Malhotra,BJP,2001,2,GEN,7,M,261230
U05,Outer Delhi,DELHI,Sahib Singh Verma,BJP,2001,3,GEN,7,M,709692
U05,East Delhi,DELHI,Lal Bihari Tiwari,BJP,2001,4,GEN,7,M,521434
U05,Chandni Chowk,DELHI,Vijay Goel,BJP,2001,5,GEN,7,M,74001
U05,Delhi Sadar,DELHI,Madan Lal Khurana,BJP,2001,6,GEN,7,M,143186
U05,Karol Bagh,DELHI,Anita Arya,BJP,2001,7,SC,7,F,128956
S01,Srikakulam,ANDHRA,Yerrannaidu Kinjarapu,TDP,2002,1,GEN,7,M,373851
S01,Parvathipuram,ANDHRA,Dadichiluka Veera Gouri Sankara Rao,TDP,2002,2,ST,7,M,304000
S01,Bobbili,ANDHRA,Botcha Satyanarayana,INC,2002,3,GEN,7,M,339768
S01,Visakhapatnam,ANDHRA,M.V.V.S.Murthy,TDP,2002,4,GEN,7,M,442036
S01,Bhadrachalam,ANDHRA,Dumpa Mary Vijaya Kumari,TDP,2002,5,ST,7,F,293593
S01,Anakapalli,ANDHRA,Ganta Srinivasa Rao,TDP,2002,6,GEN,7,M,392984
S01,Kakinada,ANDHRA,Mudragada Padmanabham,TDP,2002,7,GEN,7,M,435811
S01,Rajahmundry,ANDHRA,Satyanarayana Rao S.B.P.B.K,BJP,2002,8,GEN,7,M,411956
S01,Amalapuram,ANDHRA,GANTI VIJAYAKUMARI,TDP,2002,9,SC,7,F,341923
S01,Narasapur,ANDHRA,Uppalapati Venkata Krishnam Raju,BJP,2002,10,GEN,7,M,421099
S01,Eluru,ANDHRA,Bolla Bulli Ramaiah,TDP,2002,11,GEN,7,M,435884
S01,Machilipatnam,ANDHRA,Ambati Brahmanaiah,TDP,2002,12,GEN,7,M,387533
S01,Vijayawada,ANDHRA,Gadde Rama Mohan,TDP,2002,13,GEN,7,M,482968
S01,Tenali,ANDHRA,Ummareddy Venkateswarlu,TDP,2002,14,GEN,7,M,339800
S01,Guntur,ANDHRA,Yemparala Venkateswararao,TDP,2002,15,GEN,7,M,399065
S01,Bapatla,ANDHRA,D. Rama Naidu,TDP,2002,16,GEN,7,M,399596
S01,Narasaraopet,ANDHRA,Janardhanareddy Nedurumalli,INC,2002,17,GEN,7,M,432266
S01,Ongole,ANDHRA,Karanam Balarama Krishna Murthy,TDP,2002,18,GEN,7,M,392840
S01,Nellore,ANDHRA,Rajeswaramma Vukkala,TDP,2002,19,SC,7,F,381166
S01,Tirupathi,ANDHRA,Dr.N.Venkataswamy,BJP,2002,20,SC,7,M,386478
S01,Chittoor,ANDHRA,Noothana Kalva Ramakrishna Reddy,TDP,2002,21,GEN,7,M,419208
S01,Rajampet,ANDHRA,Gunipati Ramaiah,TDP,2002,22,GEN,7,M,322107
S01,Cuddapah,ANDHRA,Vivekananda Reddy  Y.S.,INC,2002,23,GEN,7,M,367833
S01,Hindupur,ANDHRA,B.K. Parthasarathi,TDP,2002,24,GEN,7,M,432575
S01,Anantapur,ANDHRA,Kalava Srinivasulu,TDP,2002,25,GEN,7,M,378488
S01,Kurnool,ANDHRA,Kambhalapati E. Krishna Murthy,TDP,2002,26,GEN,7,M,385688
S01,Nandyal,ANDHRA,Bhuma  Nagi Reddy,TDP,2002,27,GEN,7,M,391655
S01,Nagarkurnool,ANDHRA,Dr.Manda Jagannath,TDP,2002,28,SC,7,M,431095
S01,Mahabubnagar,ANDHRA,A.P.Jitender Reddy,BJP,2002,29,GEN,7,M,391588
S01,Hyderabad,ANDHRA,Sultan Salahuddin Owaisi,AIMIM,2002,30,GEN,7,M,448165
S01,Secunderabad,ANDHRA,Bandaru Dattatraya,BJP,2002,31,GEN,7,M,506626
S01,Siddipet,ANDHRA,M. Rajaiah,TDP,2002,32,SC,7,M,583346
S01,Medak,ANDHRA,A. Narendra,BJP,2002,33,GEN,7,M,400244
S01,Nizamabad,ANDHRA,Ganga Reddy Gaddam,TDP,2002,34,GEN,7,M,373260
S01,Adilabad,ANDHRA,Dr. S. Venugopal Chary,TDP,2002,35,GEN,7,M,390308
S01,Peddapalli,ANDHRA,Dr.Smt.C. Suguna Kumari,TDP,2002,36,SC,7,F,406529
S01,Karimnagar,ANDHRA,Chennamaneni Vidyasagar Rao,BJP,2002,37,GEN,7,M,398437
S01,Hanamkonda,ANDHRA,Chada Suresh Reddy,TDP,2002,38,GEN,7,M,375285
S01,Warangal,ANDHRA,Bodakunti Venkateshwarlu,TDP,2002,39,GEN,7,M,385593
S01,Khammam,ANDHRA,Renuka Chowdhury,INC,2002,40,GEN,7,F,328596
S01,Nalgonda,ANDHRA,Gutha Sukender Reddy,TDP,2002,41,GEN,7,M,427505
S01,Miryalguda,ANDHRA,Jaipal Reddy Sudini,INC,2002,42,GEN,7,M,401437
S04,Bagaha,BIHAR,Mahendra Baitha,JD(U),2002,1,SC,7,M,261498
S04,Bettiah,BIHAR,Dr Madan Prasad Jaiswal,BJP,2002,2,GEN,7,M,343027
S04,Motihari,BIHAR,Radha Mohan Singh,BJP,2002,3,GEN,7,M,338696
S04,Gopalganj,BIHAR,Raghunath Jha,JD(U),2002,4,GEN,7,M,365107
S04,Siwan,BIHAR,M  Sahabuddin,RJD,2002,5,GEN,7,M,385069
S04,Maharajganj,BIHAR,Prabhunath Singh,JD(U),2002,6,GEN,7,M,398475
S04,Chapra,BIHAR,Rajiv Pratap Rudi,BJP,2002,7,GEN,7,M,390477
S04,Hajipur,BIHAR,Ram Vilas Paswan,JD(U),2002,8,SC,7,M,434609
S04,Vaishali,BIHAR,Raghuvansh Prasad Singh,RJD,2002,9,GEN,7,M,308458
S04,Muzaffarpur,BIHAR,Captain Jai Na. Pd. Nishad,JD(U),2002,10,GEN,7,M,363820
S04,Sitamarhi,BIHAR,Nawal Kishore Rai,JD(U),2002,11,GEN,7,M,410557
S04,Sheohar,BIHAR,Md Anwarul Haque,RJD,2002,12,GEN,7,M,347279
S04,Madhubani,BIHAR,Hukumdeo Narayan Yadav,BJP,2002,13,GEN,7,M,328616
S04,Jhanjharpur,BIHAR,Devendra Prasad Yadav,JD(U),2002,14,GEN,7,M,375852
S04,Darbhanga,BIHAR,Kirti Azad,BJP,2002,15,GEN,7,M,395549
S04,Rosera,BIHAR,Ram Chandra Paswan,JD(U),2002,16,SC,7,M,420564
S04,Samastipur,BIHAR,Manjay Lal,JD(U),2002,17,GEN,7,M,368776
S04,Barh,BIHAR,Nitish Kumar,JD(U),2002,18,GEN,7,M,362016
S04,Balia,BIHAR,Ramjivan Singh,JD(U),2002,19,GEN,7,M,169443
S04,Saharsa,BIHAR,Dinesh Chandra Yadav,JD(U),2002,20,GEN,7,M,392926
S04,Madhepura,BIHAR,Sharad Yadav,JD(U),2002,21,GEN,7,M,328761
S04,Araria,BIHAR,Sukdeo Paswan,RJD,2002,22,SC,7,M,308579
S04,Kishanganj,BIHAR,Syed Shahnawaz Hussain,BJP,2002,23,GEN,7,M,258035
S04,Purnea,BIHAR,Rajesh Ranjan,IND,2002,24,GEN,7,M,438193
S04,Katihar,BIHAR,Nikhil Kumar Choudhary,BJP,2002,25,GEN,7,M,280911
S04,Rajmahal,BIHAR,Thomas Hansda,INC,2002,26,ST,7,M,250298
S04,Dumka,BIHAR,SHIBU SOREN,JMM,2002,27,ST,7,M,256360
S04,Godda,BIHAR,Jagdambi Prasad Yadav,BJP,2002,28,GEN,7,M,221191
S04,Banka,BIHAR,Digvijay Singh,JD(U),2002,29,GEN,7,M,233453
S04,Bhagalpur,BIHAR,Subodh Ray,CPM,2002,30,GEN,7,M,321159
S04,Khagaria,BIHAR,Renu Kumari,JD(U),2002,31,GEN,7,F,293412
S04,Monghyr,BIHAR,Brahma Nand Mandal,JD(U),2002,32,GEN,7,M,346615
S04,Begusarai,BIHAR,Rajo Singh,INC,2002,33,GEN,7,M,318244
S04,Nalanda,BIHAR,George Fernandes,JD(U),2002,34,GEN,7,M,464458
S04,Patna,BIHAR,C P Thakur,BJP,2002,35,GEN,7,M,379370
S04,Arrah,BIHAR,Ram Prasad Singh,RJD,2002,36,GEN,7,M,264140
S04,Buxar,BIHAR,Lal Muni Choubey,BJP,2002,37,GEN,7,M,235968
S04,Sasaram,BIHAR,Muni Lall,BJP,2002,38,SC,7,M,257223
S04,Bikramganj,BIHAR,Kanti Singh,RJD,2002,39,GEN,7,F,346259
S04,Aurangabad,BIHAR,Shyama Singh,INC,2002,40,GEN,7,F,317418
S04,Jahanabad,BIHAR,Arun Kumar,JD(U),2002,41,GEN,7,M,333332
S04,Nawada,BIHAR,Sanjay Paswan,BJP,2002,42,SC,7,M,453943
S04,Gaya,BIHAR,Ramji Manjhi,BJP,2002,43,SC,7,M,319530
S04,Chatra,BIHAR,Nagmani,RJD,2002,44,GEN,7,M,219783
S04,Kodarma,BIHAR,Tilakdhari Pd Singh,INC,2002,45,GEN,7,M,273808
S04,Giridih,BIHAR,Ravindra Kumar Pandey,BJP,2002,46,GEN,7,M,248454
S04,Dhanbad,BIHAR,Rita Verma,BJP,2002,47,GEN,7,F,366065
S04,Hazaribagh,BIHAR,Yashwant Sinha,BJP,2002,48,GEN,7,M,283956
S04,Ranchi,BIHAR,Ram Tahal Choudhary,BJP,2002,49,GEN,7,M,379261
S04,Jamshedpur,BIHAR,Abha Mahato,BJP,2002,50,GEN,7,F,285232
S04,Singhbhum,BIHAR,Laxman Gilua,BJP,2002,51,ST,7,M,231237
S04,Khunti,BIHAR,Kariya Munda,BJP,2002,52,ST,7,M,187484
S04,Lohardaga,BIHAR,Dukha Bhagat,BJP,2002,53,ST,7,M,163658
S04,Palamau,BIHAR,Braj Mohan Ram,BJP,2002,54,SC,7,M,271657
S06,Kutch,GUJARAT,Gadhvi Pushpadan Sambhudan,BJP,2002,1,GEN,7,M,191533
S06,Surendranagar,GUJARAT,Makwana Savshibhai Kanjibhai,INC,2002,2,GEN,7,M,244368
S06,Jamnagar,GUJARAT,Koradiya Chandreshbhai Valjibhai (Chandresh Patel),BJP,2002,3,GEN,7,M,190726
S06,Rajkot,GUJARAT,Dr Kathiriya Vallabhbhai Ramjibhai,BJP,2002,4,GEN,7,M,312941
S06,Porbandar,GUJARAT,Javiya Gordhanbhai Jadavbhai,BJP,2002,5,GEN,7,M,210627
S06,Junagadh,GUJARAT,Chikhaliya Bhavnaben Devrajbhai,BJP,2002,6,GEN,7,F,266809
S06,Amreli,GUJARAT,Dileep Sanghani,BJP,2002,7,GEN,7,M,217670
S06,Bhavnagar,GUJARAT,Rana Rajendrasinh Ghanshyamsinh (Rajubhai Rana),BJP,2002,8,GEN,7,M,265446
S06,Dhandhuka,GUJARAT,Varma Ratilal Kalidas,BJP,2002,9,SC,7,M,229754
S06,Ahmedabad,GUJARAT,Harin Pathak,BJP,2002,10,GEN,7,M,280696
S06,Gandhinagar,GUJARAT,Lal Krishna Advani (L K Advani),BJP,2002,11,GEN,7,M,453229
S06,Mehsana,GUJARAT,Patel Atmaram Maganbhai,INC,2002,12,GEN,7,M,340445
S06,Patan,GUJARAT,Rashtrapal Pravinchandra Somabhai,INC,2002,13,SC,7,M,246798
S06,Banaskantha,GUJARAT,Chaudhary Haribhai Parthibhai,BJP,2002,14,GEN,7,M,308313
S06,Sabarkantha,GUJARAT,Nisha Amarsinh Chaudhary,INC,2002,15,GEN,7,F,334565
S06,Kapadvanj,GUJARAT,Vaghela Shankarsinh Laxmansinh,INC,2002,16,GEN,7,M,413193
S06,Dohad,GUJARAT,Katara Babubhai Khimabhai,BJP,2002,17,ST,7,M,232288
S06,Godhra,GUJARAT,Solanki Bhupendrasinh Prabhatsinh,BJP,2002,18,GEN,7,M,280684
S06,Kaira,GUJARAT,Dinsha Patel,INC,2002,19,GEN,7,M,258024
S06,Anand,GUJARAT,Patel Dipakbhai Chimanbhai   (Sathi),BJP,2002,20,GEN,7,M,273683
S06,Chhota Udaipur,GUJARAT,Ramsinh Rathawa,BJP,2002,21,ST,7,M,248970
S06,Baroda,GUJARAT,Jayaben Thakkar,BJP,2002,22,GEN,7,F,322758
S06,Broach,GUJARAT,Mansukhbhai Vasava,BJP,2002,23,GEN,7,M,290195
S06,Surat,GUJARAT,Kashiram Rana,BJP,2002,24,GEN,7,M,423773
S06,Mandvi,GUJARAT,Patel Mansinhbhai Kalyanji,BJP,2002,25,ST,7,M,320172
S06,Bulsar,GUJARAT,Manibhai Ramjibhai Chaudhari,BJP,2002,26,ST,7,M,300195
S07,Ambala,HARYANA,Rattan Lal Kataria,BJP,2002,1,SC,7,M,357460
S07,Kurukshetra,HARYANA,Prof Kailasho Devi,INLD,2002,2,GEN,7,F,438701
S07,Karnal,HARYANA,I.D. Swami,BJP,2002,3,GEN,7,M,433733
S07,Sonepat,HARYANA,Kishan Singh Sangwan,BJP,2002,4,GEN,7,M,457056
S07,Rohtak,HARYANA,Inder Singh,INLD,2002,5,GEN,7,M,366926
S07,Faridabad,HARYANA,Ram Chander Bainda,BJP,2002,6,GEN,7,M,367842
S07,Mahendragarh,HARYANA,Dr. Sudha Yadav,BJP,2002,7,GEN,7,F,420706
S07,Bhiwani,HARYANA,Ajay Singh Chautala,INLD,2002,8,GEN,7,M,381255
S07,Hissar,HARYANA,Surender Singh Barwala,INLD,2002,9,GEN,7,M,396540
S07,Sirsa,HARYANA,Dr. Sushil Kumar Indora,INLD,2002,10,SC,7,M,419278
S08,Simla,HIMACHAL PRADESH,Lt. Col. Dhani Ram Shandil,HVC,2002,1,SC,7,M,264002
S08,Mandi,HIMACHAL PRADESH,Maheshwar Singh,BJP,2002,2,GEN,7,M,325929
S08,Kangra,HIMACHAL PRADESH,Shanta Kumar,BJP,2002,3,GEN,7,M,325066
S08,Hamirpur,HIMACHAL PRADESH,Suresh Chandel,BJP,2002,4,GEN,7,M,336172
S10,Bidar,KARNATAKA,Ramchandra Veerappa,BJP,2002,1,SC,7,M,350221
S10,Gulbarga,KARNATAKA,Iqbal Ahemed Saradgi,INC,2002,2,GEN,7,M,352359
S10,Raichur,KARNATAKA,A. Venkatesh Naik,INC,2002,3,GEN,7,M,359946
S10,Koppal,KARNATAKA,H.G.Ramulu,INC,2002,4,GEN,7,M,350599
S10,Bellary,KARNATAKA,Kolur Basavanagoud,INC,2002,5,GEN,7,M,259851
S10,Davangere,KARNATAKA,G.Mallikarjunappa,BJP,2002,6,GEN,7,M,398969
S10,Chitradurga,KARNATAKA,Shashi Kumar,JD(U),2002,7,GEN,7,M,370793
S10,Tumkur,KARNATAKA,G.S.Basavaraj,INC,2002,8,GEN,7,M,318922
S10,Chikballapur,KARNATAKA,R.L. Jalappa,INC,2002,9,GEN,7,M,422587
S10,Kolar,KARNATAKA,K.H. Muniyappa,INC,2002,10,SC,7,M,321964
S10,Kanakapura,KARNATAKA,H.D.DEVEGOWDA,JD(U),2002,11,GEN,7,M,581709
S10,Bangalore North,KARNATAKA,C.K Jaffar Sharief,INC,2002,12,GEN,7,M,525523
S10,Bangalore South,KARNATAKA,Ananth Kumar,BJP,2002,13,GEN,7,M,410161
S10,Mandya,KARNATAKA,Ambareesh @ Amaranatha .M.H,INC,2002,14,GEN,7,M,418110
