LATUR,Maharashtra, SHIVRAJ VISHWANATH PATIL,INC,1997
MALEGAON (ST),Maharashtra, RAUT KACHARU BHAU,BJP,1997
NAGPUR,Maharashtra, BANWARILAL PUROHIT,BJP,1997
NANDURBAR (ST),Maharashtra, GAVIT MANIKRAO HODLYA,INC,1997
NASHIK,Maharashtra, GODASE RAJARAM PARASHRAM,SHS,1997
OSMANABAD (SC),Maharashtra, KAMBLE SHIVAJI VITHALRAO,SHS,1997
PANDHARPUR (SC),Maharashtra, THORAT SANDIPAN BHAGWAN,INC,1997
PUNE,Maharashtra, SURESH KALMADI,INC,1997
RAMTEK,Maharashtra, MEGHE DATTATRAY RAGHOBAJI,INC,1997
SANGLI,Maharashtra, PATIL MADAN VISHWANATH,INC,1997
SATARA,Maharashtra, NAIK NIMBALKAR HINDURAO NILKANTHRAO,SHS,1997
SHOLAPUR,Maharashtra, VALYAL LINGRAJ BALAIRAYYA,BJP,1997
THANE,Maharashtra, PARANJPE PRAKASH VISHWANATH,SHS,1997
WARDHA,Maharashtra, MUDE VIJAY ANNAJI,BJP,1997
WASHIM,Maharashtra, GAWALI PUNDLIKRAO RAMJI,SHS,1997
YAVATMAL,Maharashtra, RAJABHAU GANESHRAO THAKARE,BJP,1997
RAJAPUR ,Maharashtra,SURESH PRABHU ,SHS,1997
RATNAGIRI ,Maharashtra,ANANT GANGARAM GEETE ,SHS,1997
MUMBAI SOUTH ,Maharashtra,JAYAWANTIBEN MEHTA ,BJP,1997
MUMBAI SOUTH CENTRAL ,Maharashtra,MOHAN VISHNU RAWALE ,SHS,1997
MUMBAI NORTH CENTRAL ,Maharashtra,NARAYAN GAJANAN ATHAWALE ,SHS,1997
MUMBAI NORTH EAST ,Maharashtra,PRAMOD MAHAJAN ,BJP,1997
MUMBAI NORTH WEST ,Maharashtra,MADHUKAR SIRPOTDAR ,SHS,1997
MUMBAI NORTH ,Maharashtra,RAM NAIK ,BJP,1997
NANDED ,Maharashtra,KUNTURKAR GANGADHARRAO MOHANRAO DESHMUKH ,INC,1997
PARBHANI ,Maharashtra,JADHAV SURESH RAMRAO ,SHS,1997
ICHALKARANJI ,Maharashtra,AWADE KALLAPPA BABURAO ,INC,1997
KOLHAPUR ,Maharashtra,GAIKWAD UDAYSINGRAO NANASAHEB ,INC,1997
ASKA,Orissa,NABEEN PATNAIK,JD,1997
BALASORE,Orissa, KARTIK MOHAPATRA,INC,1997
BERHAMPUR,Orissa, P V NARASIMHA RAO,INC,1997
BHADRAK (SC),Orissa, MURALIDHAR JENA,INC,1997
BHUBANESWAR,Orissa, SOUMYA RANJAN PATTNAIK,INC,1997
BOLANGIR,Orissa, SARAT PATTANAYAK,INC,1997
CUTTACK,Orissa,ANADI CHARAN SAHU,INC,1997
DEOGARH,Orissa, SRIBALLAV PANIGRAHI,INC,1997
DHENKANAL,Orissa, KAMAKHYA PRASAD SINGH DEO,INC,1997
JAGATSINGHPUR,Orissa, RANJIB BISWAL,INC,1997
JAJPUR (SC),Orissa, ANCHAL DAS,JD,1997
KALAHANDI,Orissa, BHAKTA CHARAN DAS,SAP,1997
KENDRAPARA,Orissa, SRIKANTA KUMAR JENA,JD,1997
KORAPUT (ST),Orissa, GIRIDHARI GAMANG,INC,1997
NOWRANGPUR (ST),Orissa, KHAGAPATI PRADHANI,INC,1997
PHULBANI (SC),Orissa, MRUTYUNJYA NAYAK,INC,1997
PURI,Orissa, PINAKI MISHRA,INC,1997
SAMBALPUR,Orissa, KRUPASINDHU BHOI,INC,1997
SUNDARGARH (ST),Orissa, FRIDA TOPNO,INC,1997
MAYURBHANJ (ST) ,Orissa,SUSHILA TIRIYA ,INC,1997
KEONJHAR (ST) ,Orissa,MADHABA SARDAR ,INC,1997
AMRITSAR,Punjab, RAGHNANDAN LAL BHATIA,INC,1997
BHATINDA (SC),Punjab, HARINDER SINGH KHALSA(NORWAY),SAD,1997
FARIDKOT,Punjab, SUKHBIR SINGH BADAL,SAD,1997
HOSHIARPUR,Punjab, KANSHI RAM,BSP,1997
JULLUNDUR,Punjab, DARBARA SINGH,SAD,1997
LUDHIANA,Punjab, AMRIK SINGH ALIWAL,SAD,1997
PHILLAUR (SC),Punjab, HARBHAJAN LAKHA,BSP,1997
ROPAR,Punjab,SATWINDER KAUR,SAD,1997
SANGRUR,Punjab, SURJEET SINGH BARNALA,SAD,1997
TARN TARAN,Punjab, MAJOR SINGH UBOKE,SAD,1997
GURDASPUR ,Punjab,SUKHBUNS KAUR, INC,1997
PATIALA ,Punjab,PREM SINGH CHANDUMAJRA ,SAD,1997
FEROZEPUR ,Punjab,MOHAN SINGH ,BSP,1997
AJMER,Rajasthan, RASA SINGH RAWAT,BJP,1997
ALWAR,Rajasthan, NAWAL KISHORE,INC,1997
BANSWARA (ST),Rajasthan, TARACHAND BHAGORA,INC,1997
BARMER,Rajasthan, SONA RAM,INC,1997
BAYANA (SC),Rajasthan, GANGARAM,BJP,1997
BHARATPUR,Rajasthan, MAHARANI DIVYA SINGH,BJP,1997
BHILWARA,Rajasthan, SUBHASH CHANDRA BAHERIYA,BJP,1997
BIKANER,Rajasthan, MAHENDER SINGH BHATI,BJP,1997
CHITTORGARH,Rajasthan, JASWANT SINGH,BJP,1997
CHURU,Rajasthan, NARENDRA BUDANIYA,INC,1997
DAUSA,Rajasthan, RAJESH PILOT,INC,1997
JAIPUR,Rajasthan, GIRDHARI LAL BHARGAVA,BJP,1997
JALORE (SC),Rajasthan, PARSA RAM MEGHWAL,INC,1997
JHALAWAR,Rajasthan, VASUNDHARA RAJE,BJP,1997
JHUNJHUNU,Rajasthan, SHEES RAM OLA,AIIC(T),1997
JODHPUR,Rajasthan, ASHOK GAHLOT,INC,1997
KOTA,Rajasthan, DAU DAYAL JOSHI,BJP,1997
PALI,Rajasthan, GUMANMAL LODHA,BJP,1997
SALUMBER (ST),Rajasthan, BHERU LAL MEENA,INC,1997
SIKAR,Rajasthan, HARI SINGH,INC,1997
TONK (SC),Rajasthan, SHYAM LAL BANSHIWAL,BJP,1997
UDAIPUR,Rajasthan, GIRIJA VYAS,INC,1997
GANGANAGAR (SC) ,Rajasthan,NIHAL CHAND ,BJP,1997
SAWAI MADHOPUR (ST) ,Rajasthan,USHA DEVI ,INC,1997
NAGAUR ,Rajasthan,BHANUPRAKASH MIRDHA,BJP,1997
ARAKKONAM,Tamil Nadu, VELU.A.M,TMC(M),1997
CHENGALPATTU,Tamil Nadu, PARASURAMAN.K,DMK,1997
CHIDAMBARAM (SC),Tamil Nadu, GANESAN V,DMK,1997
COIMBATORE,Tamil Nadu, RAMANATHAN M.,DMK,1997
CUDDALORE,Tamil Nadu, VENKATESAN P.R.S,TMC(M),1997
DHARMAPURI,Tamil Nadu, THEERTHARAMAN.P,TMC(M),1997
DINDIGUL,Tamil Nadu, CHITTHAN.N.S.V.,TMC(M),1997
GOBICHETTIPALAYAM,Tamil Nadu, SHANMUGASUNDARAM V.P,DMK,1997
KARUR,Tamil Nadu, NATRAYAN.K,TMC(M),1997
KRISHNAGIRI,Tamil Nadu, NARASIMHAN C,TMC(M),1997
MADRAS CENTRAL,Tamil Nadu, MURASOLI MARAN,DMK,1997
MADRAS SOUTH,Tamil Nadu, BAALU T.R,DMK,1997
MADURAI,Tamil Nadu, RAM BABU A.G.S,TMC(M),1997
MAYILADUTURAI,Tamil Nadu, RAJENDIRAN P.V,TMC(M),1997
NAGAPATTINAM (SC),Tamil Nadu, SELVARASU M,CPI,1997
NILGIRIS,Tamil Nadu, BALASUBRAMANIYAN S.R.,TMC(M),1997
PALANI,Tamil Nadu, KAARVENDHAN .S.K,TMC(M),1997
PERAMBALUR (SC),Tamil Nadu, RAJA A,DMK,1997
PERIYAKULAM,Tamil Nadu, GNANAGURUSAMY R,DMK,1997
POLLACHI (SC),Tamil Nadu, KANDASAMY .V,TMC(M),1997
PUDUKKOTTAI,Tamil Nadu, SIVA,N.,1997
RAMANATHAPURAM,Tamil Nadu, UDAYAPPAN, S.P.,1997
RASIPURAM (SC),Tamil Nadu, KANDASAMY K,TMC(M),1997
SALEM,Tamil Nadu, DEVADASS.R,TMC(M),1997
SIVAGANGA,Tamil Nadu, CHIDAMBARAM P.,TMC(M),1997
SIVAKASI,Tamil Nadu, ALAGIRISAMY, V.,1997
SRIPERUMBUDUR (SC),Tamil Nadu, NAGARATNAM.T,DMK,1997
TENKASI (SC),Tamil Nadu, ARUNACHALAM, M.,1997
THANJAVUR,Tamil Nadu, PALANIMANICKAM S.S,DMK,1997
TIRUCHENDUR,Tamil Nadu, DHANUSKODI ATHITHAN R.,TMC(M),1997
TIRUCHENGODE,Tamil Nadu, K.P.RAMALINGAM,DMK,1997
TIRUCHIRAPPALLI,Tamil Nadu, ADAIKKALRAJ.L,TMC(M),1997
TIRUNELVELI,Tamil Nadu, SIVAPRAKASAM D.S.A.,DMK,1997
TIRUPPATTUR,Tamil Nadu, VENUGOPAL.D,DMK,1997
VANDAVASI,Tamil Nadu, BALARAMAN.L,TMC(M),1997
VELLORE,Tamil Nadu, SHANMUGAM.P,DMK,1997
MADRAS NORTH ,Tamil Nadu,SOMU N.V.N ,DMK,1997
TINDIVANAM ,Tamil Nadu,VENKATRAMAN G ,DMK,1997
NAGERCOIL ,Tamil Nadu,DENNIS N. ,TMC(M),1997
AGRA,Uttar Pradesh, BHAGWAN SHANKAR RAWAT,BJP,1997
AKBARPUR (SC),Uttar Pradesh, GHANSHYAM CHANDRA KHARWAR,BSP,1997
ALIGARH,Uttar Pradesh, SHEELA GAUTAM,BJP,1997
ALMORA,Uttar Pradesh, BACHI SINGH RAWAT,BJP,1997
AMETHI,Uttar Pradesh, SATISH SHARMA,INC,1997
AMROHA,Uttar Pradesh, PRATAP SINGH,SP,1997
AZAMGARH,Uttar Pradesh, RAMA KANT YADAV,SP,1997
BAGHPAT,Uttar Pradesh, AJIT SINGH,INC,1997
BAHRAICH,Uttar Pradesh, PADAM SEN CHAUDHARI,BJP,1997
BALLIA,Uttar Pradesh, CHANDRA SHEKHAR,SAP,1997
BALRAMPUR,Uttar Pradesh, SATYADEV SINGH,BJP,1997
BANDA,Uttar Pradesh, RAM SAJEEVAN SINGH,BSP,1997
BANSGAON (SC),Uttar Pradesh, SUBHAWATI DEBI,SP,1997
BAREILLY,Uttar Pradesh, SANTOSH KUMAR GANGWAR,BJP,1997
BASTI (SC),Uttar Pradesh, SRIRAM CHAUHAN,BJP,1997
BIJNOR (SC),Uttar Pradesh, MANGAL RAM PREMI,BJP,1997
BILHAUR,Uttar Pradesh, SHYAM BEHARI S/O BAIJ NATH,BJP,1997
BUDAUN,Uttar Pradesh, SALIM IQBAL SHERVANI,SP,1997
BULANDSHAHR,Uttar Pradesh, CHATTAR PAL,BJP,1997
CHAIL,Uttar Pradesh, (SC) AMRIT LAL BHARTI,BJP,1997
CHANDAULI,Uttar Pradesh, ANAND RATNA MAURYA,BJP,1997
DEORIA,Uttar Pradesh, SHRIPRAKASH MANI,BJP,1997
DOMARIAGANJ,Uttar Pradesh, BRIJ BHUSHAN TIWARI,SP,1997
ETAH,Uttar Pradesh, MAHADEEPAK SINGH,BJP,1997
ETAWAH,Uttar Pradesh, RAM SINGH SHAKYA,SP,1997
FAIZABAD,Uttar Pradesh, VINAY KATIYAR,BJP,1997
FARRUKHABAD,Uttar Pradesh, SWAMI SACCHIDANAND SAKSHI,BJP,1997
FATEHPUR,Uttar Pradesh, VISHAMBHAR PRATAP NISHAD,BSP,1997
FIROZABAD (SC),Uttar Pradesh, PRABHUDAYAL KATHERIA,BJP,1997
GARHWAL,Uttar Pradesh, SATPAL MAHARAJ,AIIC(T),1997
GHATAMPUR (SC),Uttar Pradesh, KAMAL RANI,BJP,1997
GHAZIPUR,Uttar Pradesh, MANOJ,BJP,1997
GHOSI,Uttar Pradesh, KALAPNATH RAI,IND,1997
GONDA,Uttar Pradesh, KETKI DEVI SINGH,BJP,1997
GORAKHPUR,Uttar Pradesh, AVAIDYANATH,BJP,1997
HAMIRPUR,Uttar Pradesh, GANGA CHARAN RAJPUT,BJP,1997
HAPUR,Uttar Pradesh, RAMESH CHAND TOMAR,BJP,1997
HARDOI (SC),Uttar Pradesh, JAIPRAKASH,BJP,1997
HATHRAS (SC),Uttar Pradesh, KISHAN LAL DILER,BJP,1997
JALAUN (SC),Uttar Pradesh, BHANU PRATAP SINGH,BJP,1997
JALESAR,Uttar Pradesh, OM PAL SINGH NIGAR,BJP,1997
JAUNPUR,Uttar Pradesh, RAJ KESHAR,BJP,1997
JHANSI,Uttar Pradesh, RAJENDRA AGNIHOTRI,BJP,1997
KAIRANA,Uttar Pradesh, MUNAWWAR HASAN,SP,1997
KAISERGANJ,Uttar Pradesh, BENI PRASAD VERMA,SP,1997
KANNAUJ,Uttar Pradesh, CHANDRA BHUSAN SINGH ALIAS MUNOO BABOO,BJP,1997
KANPUR,Uttar Pradesh, JAGATVEER SINGH DRON,BJP,1997
KHALILABAD,Uttar Pradesh, SURENDRA YADAV,JD,1997
KHERI,Uttar Pradesh, GAINDANLAL KANAUJIYA,BJP,1997
KHURJA (SC),Uttar Pradesh, ASHOK KUMAR PRADHAN,BJP,1997
LALGANJ (SC),Uttar Pradesh, BALI RAM,BSP,1997
LUCKNOW,Uttar Pradesh, ATAL BIHARI VAJPAYEE,BJP,1997
MACHHLISHAHR,Uttar Pradesh, RAM VILAS VEDDANTI,BJP,1997
MAHARAJGANJ,Uttar Pradesh, PANKAJ CHAUDHARY,BJP,1997
MAINPURI,Uttar Pradesh, MULAYAM SINGH YADAV,SP,1997
MATHURA,Uttar Pradesh, TEJ VEER SINGH,BJP,1997
MEERUT,Uttar Pradesh, AMAR PAL SINGH,BJP,1997
MIRZAPUR,Uttar Pradesh, PHULAN DEVI,SP,1997
MISRIKH (SC),Uttar Pradesh, CHAUDHARY PARAGI LAL,BJP,1997
MOHANLALGANJ (SC),Uttar Pradesh, PURNIMA VERMA,BJP,1997
MORADABAD,Uttar Pradesh, SHAFIQUR RAHMAN WARQ,SP,1997
MUZAFFARNAGAR,Uttar Pradesh, SOHAN VEER,BJP,1997
NAINITAL,Uttar Pradesh, NARAYAN DUTT TIWARI,AIIC(T),1997
PADRAUNA,Uttar Pradesh, RAM NAGINA MISRA,BJP,1997
PHULPUR,Uttar Pradesh, JANG BAHADUR SINGH PATEL,SP,1997
PILIBHIT,Uttar Pradesh, MANEKA GANDHI,JD,1997
PRATAPGARH,Uttar Pradesh, RAJKUMARI RATNA SINGH,INC,1997
RAE BARELI,Uttar Pradesh, ASHOK SINGH S/O DEVENRA NATH SINGH,BJP,1997
RAMPUR,Uttar Pradesh, BEGAM NURBANO ALIAS MEHTAB ZAMANI BEGUM,INC,1997
ROBERTSGANJ (SC),Uttar Pradesh, RAMSHAKAL,BJP,1997
SAHARANPUR,Uttar Pradesh, NAKLI SINGH,BJP,1997
SAIDPUR (SC),Uttar Pradesh, VIDHYASAGAR,BJP,1997
SALEMPUR,Uttar Pradesh, HARIVANSH SAHAY,SP,1997
SAMBHAL,Uttar Pradesh, DHARMPAL YADAV ALIAS D.P.YADAV,BSP,1997
SHAHABAD,Uttar Pradesh, ALIYAS AZMI,BSP,1997
SHAHJAHANPUR,Uttar Pradesh, RAM MURTHI SINGH,INC,1997
SITAPUR,Uttar Pradesh, MUKHTAR ANIS,SP,1997
SULTANPUR,Uttar Pradesh, DEVENDRA BAHADUR RAI,BJP,1997
UNNAO,Uttar Pradesh, DEVI BUX,BJP,1997
VARANASI,Uttar Pradesh, SHANKAR PRASAD JAISWAL,BJP,1997
TEHRI GARHWAL ,Uttar Pradesh,MANBENDER SHAH BJP,BJP,1997
AONLA,Uttar Pradesh, KUNWAR SARVRAJ SINGH,SP,1997
BARA BANKI (SC) ,Uttar Pradesh,RAM SAGAR ,SP,1997
ALLAHABAD ,Uttar Pradesh,MURLI MANOHAR JOSHI ,BJP,1997
HARDWAR (SC) ,Uttar Pradesh,HARPAL SATHI ,BJP,1997
ASANSOL,West Bengal, HARADHAN ROY,CPM,1997
BALURGHAT (SC),West Bengal, BARMAN RANEN,RSP,1997
BANKURA,West Bengal, ACHARIA BASUDEB,CPM,1997
BARASAT,West Bengal, CHITTA BASU,FBL,1997
BARRACKPORE,West Bengal, TARIT BARAN TOPDAR,CPM,1997
BOLPUR,West Bengal, SOMNATH CHATTERJEE,CPM,1997
BURDWAN,West Bengal, BALAI RAY,CPM,1997
CALCUTTA SOUTH,West Bengal, MAMATA BANERJEE,INC,1997
CONTAI,West Bengal, SUDHIR GIRI,CPM,1997
DARJEELING,West Bengal, R B RAI,CPM,1997
DIAMOND HARBOUR,West Bengal, SAMIK LAHIRI,CPM,1997
DUM DUM,West Bengal, NIRMAL KANTI CHATTERJEE,CPM,1997
DURGAPUR (SC),West Bengal, SUNIL KHAN,CPM,1997
HOOGHLY,West Bengal, RUPCHAND PAL,CPM,1997
HOWRAH,West Bengal, PRIYA RANJAN DAS MUNSI,INC,1997
JADAVPUR,West Bengal, KRISHNA BOSE,INC,1997
JALPAIGURI,West Bengal, JITENDRA NATH DAS,CPM,1997
JANGIPUR,West Bengal, MD. IDRIS ALI,INC,1997
JHARGRAM (ST),West Bengal, RUPCHAND MURMU,CPM,1997
KATWA,West Bengal, MAHABOOB ZAHEDI,CPM,1997
KRISHNAGAR,West Bengal, AJOAY MUKHOPADHYAY,CPM,1997
MALDA,West Bengal, ABUL BARKAT ATAUL G K CHOUDHURY,INC,1997
MATHURAPUR (SC),West Bengal, RADHIKA RANJAN PRAMANIK,CPM,1997
MIDNAPORE,West Bengal, INDRAJIT GUPTA,CPI,1997
MURSHIDABAD,West Bengal, MASUDAL HOSSAIN SYED,CPM,1997
NABADWIP (SC),West Bengal, ASIM BALA,CPM,1997
PANSKURA,West Bengal, GEETA MUKHERJEE,CPI,1997
PURULIA,West Bengal, BIR SING MAHATO,FBL,1997
RAIGANJ,West Bengal, SUBRATA MUKHERJEE,CPM,1997
SERAMPORE,West Bengal, PRADIP BHATTACHARYA,INC,1997
TAMLUK,West Bengal, JAYANTA BHATTACHARYA,INC,1997
ULUBERIA,West Bengal, HANNAN MOLLAH,CPM,1997
VISHNUPUR (SC),West Bengal, SANDHYA BAURI,CPM,1997
COOCH BEHAR (SC) ,West Bengal,AMAR ROY PRADHAN ,FBL,1997
ALIPURDUARS (ST) ,West Bengal,JOACHIM BAXLA ,RSP,1997
BERHAMPORE ,West Bengal,PRAMOTHES MUKHERJEE ,RSP,1997
BASIRHAT ,West Bengal,AJAY CHAKRABORTY ,CPI,1997
JOYNAGAR (SC) ,West Bengal,SANAT KUMAR MANDAL ,RSP,1997
CALCUTTA NORTH WEST ,West Bengal,DEBI PROSAD PAL ,INC,1997
CALCUTTA NORTH EAST ,West Bengal,AJIT KUMAR PANJA ,INC,1997
ARAMBAGH ,West Bengal,ANIL BASU ,CPM,1997
BIRBHUM (SC) ,West Bengal,RAMCHANDRA DOME  ,CPM,1997
