ST_CODE,ST_NAME,PC_NO,PC_NAME,PC_TYPE,MONTH,YEAR,CAND_NAME,CAND_SEX,PARTYABBRE,TOTVOTPOLL
S20,RAJASTHAN,2,Bikaner,GEN,3,2005,DHARMENDRA,M,BJP,517802
S20,RAJASTHAN,3,Churu,GEN,3,2005,RAMSINGH KASWAN,M,BJP,400718
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,2005,SHISH RAM OLA,M,INC,274168
S20,RAJASTHAN,5,Sikar,GEN,3,2005,SUBHASH MEHARIA,M,BJP,367546
S20,RAJASTHAN,6,Jaipur,GEN,3,2005,GIRDHARI LAL BHARGAVA,M,BJP,480730
S20,RAJASTHAN,7,Dausa,GEN,3,2005,SACHIN PILOT,M,INC,369935
S20,RAJASTHAN,8,Alwar,GEN,3,2005,DR. KARAN SINGH YADAV,M,INC,246833
S20,RAJASTHAN,9,Bharatpur,GEN,3,2005,VISHVENDRA SINGH,M,BJP,319904
S20,RAJASTHAN,10,Bayana,SC,3,2005,RAMSWAROOP KOLI,M,BJP,265051
S20,RAJASTHAN,11,Sawai Madhopur,ST,3,2005,NAMO NARAIN,M,INC,367553
S20,RAJASTHAN,12,Ajmer,GEN,3,2005,RASA SINGH RAWAT,M,BJP,314788
S20,RAJASTHAN,13,Tonk,SC,3,2005,KAILASH MEGHWAL,M,BJP,315717
S20,RAJASTHAN,14,Kota,GEN,3,2005,RAGHUVEER SINGH KOSHAL,M,BJP,298314
S20,RAJASTHAN,15,Jhalawar,GEN,3,2005,DUSHYANT SINGH,M,BJP,303845
S20,RAJASTHAN,16,Banswara,ST,3,2005,DHAN SINGH RAWAT,M,BJP,269239
S20,RAJASTHAN,17,Salumber,ST,3,2005,MAHAVEER BHAGORA,M,BJP,281659
S20,RAJASTHAN,18,Udaipur,GEN,3,2005,KIRAN MAHESHWARI,F,BJP,398059
S20,RAJASTHAN,19,Chittorgarh,GEN,3,2005,SHRICHAND KRIPLANI,M,BJP,375385
S20,RAJASTHAN,20,Bhilwara,GEN,3,2005,VIJAYENDRAPAL SINGH,M,BJP,317292
S20,RAJASTHAN,21,Pali,GEN,3,2005,PUSP JAIN,M,BJP,264114
S20,RAJASTHAN,22,Jalore,SC,3,2005,B. SUSHEELA,F,BJP,321255
S20,RAJASTHAN,23,Barmer,GEN,3,2005,MANVENDRA SINGH,M,BJP,631851
S20,RAJASTHAN,24,Jodhpur,GEN,3,2005,JASWANT SINGH BISHNOI,M,BJP,434352
S20,RAJASTHAN,25,Nagaur,GEN,3,2005,BHANWAR SINGH DANGAWAS,M,BJP,284657
S22,TAMIL NADU,1,Madras North,GEN,3,2005,KUPPUSAMI. C,M,DMK,570122
S22,TAMIL NADU,2,Madras Central,GEN,3,2005,DAYANIDHI MARAN,M,DMK,316329
S22,TAMIL NADU,3,Madras South,GEN,3,2005,"BAALU, T. R.",M,DMK,564578
S22,TAMIL NADU,4,Sriperumbudur,SC,3,2005,KRISHNASWAMY. A,M,DMK,517617
S22,TAMIL NADU,5,Chengalpattu,GEN,3,2005,"MOORTHY, A.K.",M,PMK,431643
S22,TAMIL NADU,6,Arakkonam,GEN,3,2005,"VELU, R.",M,PMK,386911
S22,TAMIL NADU,7,Vellore,GEN,3,2005,"KADER MOHIDEEN, K. M",M,DMK,436642
S22,TAMIL NADU,8,Tiruppattur,GEN,3,2005,"VENUGOPAL, D.",M,DMK,453786
S22,TAMIL NADU,9,Vandavasi,GEN,3,2005,"RAMACHANDRAN GINGEE, N.",M,MDMK,394903
S22,TAMIL NADU,10,Tindivanam,GEN,3,2005,DHANARAJU. K,M,PMK,367849
S22,TAMIL NADU,11,Cuddalore,GEN,3,2005,VENKATAPATHY. K,M,DMK,400059
S22,TAMIL NADU,12,Chidambaram,SC,3,2005,"PONNUSWAMY, E.",M,PMK,343424
S22,TAMIL NADU,13,Dharmapuri,GEN,3,2005,"SENTHIL, DR. R.",M,PMK,397540
S22,TAMIL NADU,14,Krishnagiri,GEN,3,2005,SUGAVANAM. E. G,M,DMK,403297
S22,TAMIL NADU,15,Rasipuram,SC,3,2005,RANI. K,F,INC,384170
S22,TAMIL NADU,16,Salem,GEN,3,2005,THANGKABALU K. V.,M,INC,444591
S22,TAMIL NADU,17,Tiruchengode,GEN,3,2005,SUBBULAKSHMI JAGADEESAN,F,DMK,501569
S22,TAMIL NADU,18,Nilgiris,GEN,3,2005,PRABHU R.,M,INC,494121
S22,TAMIL NADU,19,Gobichettipalayam,GEN,3,2005,"ELANGOVAN, E. V. K. S.",M,INC,426826
S22,TAMIL NADU,20,Coimbatore,GEN,3,2005,"SUBBARAYAN, K.",M,CPI,504981
S22,TAMIL NADU,21,Pollachi,SC,3,2005,"KRISHNAN, DR. C",M,MDMK,364988
S22,TAMIL NADU,22,Palani,GEN,3,2005,"KHARVENTHAN, S. K.",M,INC,448900
S22,TAMIL NADU,23,Dindigul,GEN,3,2005,"CHITTHAN, N. S. V.",M,INC,407116
S22,TAMIL NADU,24,Madurai,GEN,3,2005,"MOHAN, P.",M,CPM,414433
S22,TAMIL NADU,25,Periyakulam,GEN,3,2005,AARON RASHID J. M.,M,INC,346851
S22,TAMIL NADU,26,Karur,GEN,3,2005,"PALANISAMY, K. C.",M,DMK,450407
S22,TAMIL NADU,27,Tiruchirappalli,GEN,3,2005,GANESAN. L,M,MDMK,450907
S22,TAMIL NADU,28,Perambalur,SC,3,2005,"RAJA, A.",M,DMK,389708
S22,TAMIL NADU,29,Mayiladuturai,GEN,3,2005,MANI SHANKAR AIYAR,M,INC,411160
S22,TAMIL NADU,30,Nagapattinam,SC,3,2005,"VIJAYAN, A. K. S.",M,DMK,463389
S22,TAMIL NADU,31,Thanjavur,GEN,3,2005,PALANIMANICKAM. S. S.,M,DMK,400986
S22,TAMIL NADU,32,Pudukkottai,GEN,3,2005,"REGUPATHY, S.",M,DMK,466133
S22,TAMIL NADU,33,Sivaganga,GEN,3,2005,"CHIDAMBARAM, P.",M,INC,400393
S22,TAMIL NADU,34,Ramanathapuram,GEN,3,2005,BHAVANI RAJENTHIRAN. M. S. K.,F,DMK,335287
S22,TAMIL NADU,35,Sivakasi,GEN,3,2005,"RAVICHANDRAN, A",M,MDMK,469072
S22,TAMIL NADU,36,Tirunelveli,GEN,3,2005,"DHANUSKODI ATHITHAN, R.",M,INC,370127
S22,TAMIL NADU,37,Tenkasi,SC,3,2005,"APPADURAI, M.",M,CPI,348000
S22,TAMIL NADU,38,Tiruchendur,GEN,3,2005,RADHIKA SELVI. V,F,DMK,394484
S22,TAMIL NADU,39,Nagercoil,GEN,3,2005,BELLARMIN. A. V.,M,CPM,410091
S24,UTTAR PRADESH,1,Bijnor,SC,3,2005,Munshiram S/o Sri Ramcharan Singh,M,RLD,301599
S24,UTTAR PRADESH,2,Amroha,GEN,3,2005,HARISH NAGPAL,M,IND,287522
S24,UTTAR PRADESH,3,Moradabad,GEN,3,2005,DR. SHAFIQURRAHMAN BARQ,M,SP,218079
S24,UTTAR PRADESH,4,Rampur,GEN,3,2005,P. JAYA PRADA NAHATA,F,SP,289390
S24,UTTAR PRADESH,5,Sambhal,GEN,3,2005,PRO. RAM GOPAL YADAV,M,SP,357049
S24,UTTAR PRADESH,6,Budaun,GEN,3,2005,SALEEM IQBAL SHERVANI,M,SP,265713
S24,UTTAR PRADESH,7,Aonla,GEN,3,2005,KUNWAR SARVRAJ SINGH,M,JD(U),153322
S24,UTTAR PRADESH,8,Bareilly,GEN,3,2005,SANTOSH GANGWAR,M,BJP,269651
S24,UTTAR PRADESH,9,Pilibhit,GEN,3,2005,MANEKA GANDHI,F,BJP,255615
S24,UTTAR PRADESH,10,Shahjahanpur,GEN,3,2005,KUNWAR JITIN PRASAD,M,INC,220763
S24,UTTAR PRADESH,11,Kheri,GEN,3,2005,RAVI PRAKASH VERMA,M,SP,224602
S24,UTTAR PRADESH,12,Shahabad,GEN,3,2005,ILIYAS AZMI,M,BSP,210171
S24,UTTAR PRADESH,13,Sitapur,GEN,3,2005,RAJESH VERMA,M,BSP,171733
S24,UTTAR PRADESH,14,Misrikh,SC,3,2005,ASHOK KUMAR RAWAT,M,BSP,207062
S24,UTTAR PRADESH,15,Hardoi,SC,3,2005,USHA VERMA,F,SP,203445
S24,UTTAR PRADESH,16,Lucknow,GEN,3,2005,ATAL BIHARI VAJPAYEE,M,BJP,324714
S24,UTTAR PRADESH,17,Mohanlalganj,SC,3,2005,JAI PRAKASH,M,SP,148578
S24,UTTAR PRADESH,18,Unnao,GEN,3,2005,BRAJESH PATHAK,M,BSP,178366
S24,UTTAR PRADESH,19,Rae Bareli,GEN,3,2005,SONIA GANDHI,F,INC,378107
S24,UTTAR PRADESH,20,Pratapgarh,GEN,3,2005,"AKSHAY PRATAP SINGH ""GOPAL JI""",M,SP,238137
S24,UTTAR PRADESH,21,Amethi,GEN,3,2005,RAHUL GANDHI,M,INC,390179
S24,UTTAR PRADESH,22,Sultanpur,GEN,3,2005,MOHD. TAHIR,M,BSP,261564
S24,UTTAR PRADESH,23,Akbarpur,SC,3,2005,Shankhlal Majhi,M,SP,352159
S24,UTTAR PRADESH,24,Faizabad,GEN,3,2005,MITRASEN,M,BSP,207285
S24,UTTAR PRADESH,25,Bara Banki,SC,3,2005,KAMLA PRASAD,M,BSP,196370
S24,UTTAR PRADESH,26,Kaiserganj,GEN,3,2005,BENI PRASAD VERMA,M,SP,219920
S24,UTTAR PRADESH,27,Bahraich,GEN,3,2005,RUBAB SAYEDA,F,SP,188949
S24,UTTAR PRADESH,28,Balrampur,GEN,3,2005,BRIJ BHUSHAN SHARAN SINGH,M,BJP,270941
S24,UTTAR PRADESH,29,Gonda,GEN,3,2005,KIRTI VARDHAN SINGH  ALIAS RAJA BHAIYA,M,SP,251947
S24,UTTAR PRADESH,30,Basti,SC,3,2005,LAL MANI PRASAD,M,BSP,155223
S24,UTTAR PRADESH,31,Domariaganj,GEN,3,2005,MOHD. MUQUEEM,M,BSP,202544
S24,UTTAR PRADESH,32,Khalilabad,GEN,3,2005,BHALCHANDRA YADAVA,M,BSP,234712
S24,UTTAR PRADESH,33,Bansgaon,SC,3,2005,MAHAVEER PRASAD,M,INC,180388
S24,UTTAR PRADESH,34,Gorakhpur,GEN,3,2005,ADITYA NATH,M,BJP,353647
S24,UTTAR PRADESH,35,Maharajganj,GEN,3,2005,PANKAJ,M,BJP,228702
S24,UTTAR PRADESH,36,Padrauna,GEN,3,2005,BALESHWAR YADAV,M,NLP,206850
S24,UTTAR PRADESH,37,Deoria,GEN,3,2005,MOHAN SINGH,M,SP,237664
S24,UTTAR PRADESH,38,Salempur,GEN,3,2005,HARIKEVAL PRASAD,M,SP,195570
S24,UTTAR PRADESH,39,Ballia,GEN,3,2005,CHANDRA SHEKHAR,M,SJP(R),270136
S24,UTTAR PRADESH,40,Ghosi,GEN,3,2005,CHANDRADEO PRASAD RAJBHAR,M,SP,201468
S24,UTTAR PRADESH,41,Azamgarh,GEN,3,2005,RAMAKANT YADAV,M,BSP,258216
S24,UTTAR PRADESH,42,Lalganj,SC,3,2005,DAROGA PRASAD SAROJ,M,SP,283473
S24,UTTAR PRADESH,43,Machhlishahr,GEN,3,2005,UMAKANT YADAV,M,BSP,237438
S24,UTTAR PRADESH,44,Jaunpur,GEN,3,2005,PARASNATH YADAVA,M,SP,219614
S24,UTTAR PRADESH,45,Saidpur,SC,3,2005,TUFANI SAROJ,M,SP,231989
S24,UTTAR PRADESH,46,Ghazipur,GEN,3,2005,AFAJAL ANSARI,M,SP,415687
S24,UTTAR PRADESH,47,Chandauli,GEN,3,2005,KAILASH NATH SINGH YADAV,M,BSP,204625
S24,UTTAR PRADESH,48,Varanasi,GEN,3,2005,DR. RAJESH KUMAR MISHRA,M,INC,206904
S24,UTTAR PRADESH,49,Robertsganj,SC,3,2005,LALCHANDRA,M,BSP,189521
S24,UTTAR PRADESH,50,Mirzapur,GEN,3,2005,NARENDRA KUMAR KUSHWAHA,M,BSP,201942
S24,UTTAR PRADESH,51,Phulpur,GEN,3,2005,ATIQUE AHAMAD,M,SP,265432
S24,UTTAR PRADESH,52,Allahabad,GEN,3,2005,KUNWAR REWATI RAMAN SINGH URF MANI JI,M,SP,234008
S24,UTTAR PRADESH,53,Chail,SC,3,2005,SHAILENDRA KUMAR,M,SP,196206
S24,UTTAR PRADESH,54,Fatehpur,GEN,3,2005,MAHENDRA PRASAD NISHAD,M,BSP,163568
S24,UTTAR PRADESH,55,Banda,GEN,3,2005,SHYAMA CHARAN GUPT,M,SP,185099
S24,UTTAR PRADESH,56,Hamirpur,GEN,3,2005,RAJNARAYAN ALIAS RAJJU MAHRAJ,M,SP,220917
S24,UTTAR PRADESH,57,Jhansi,GEN,3,2005,CHANDRAPAL SINGH YADAV,M,SP,238782
S24,UTTAR PRADESH,58,Jalaun,SC,3,2005,BHANU PRATAP SINGH VERMA,M,BJP,195228
S24,UTTAR PRADESH,59,Ghatampur,SC,3,2005,RADHEY SHYAM KORI,M,SP,160117
S24,UTTAR PRADESH,60,Bilhaur,GEN,3,2005,RAJA RAM PAL,M,BSP,223195
S24,UTTAR PRADESH,61,Kanpur,GEN,3,2005,SHRIPRAKASH JAISWAL,M,INC,211109
S24,UTTAR PRADESH,62,Etawah,GEN,3,2005,RAGHURAJ SINGH SHAKYA,M,SP,367807
S24,UTTAR PRADESH,63,Kannauj,GEN,3,2005,AKHILESH YADAV,M,SP,464367
S24,UTTAR PRADESH,64,Farrukhabad,GEN,3,2005,CHANDRA BHUSHAN SINGH (MUNNOO BABU),M,SP,176129
S24,UTTAR PRADESH,65,Mainpuri,GEN,3,2005,DHARMENDRA YADAV,M,SP,348999
S24,UTTAR PRADESH,66,Jalesar,GEN,3,2005,PRO. S.P SINGH BAGHEL,M,SP,287091
S24,UTTAR PRADESH,67,Etah,GEN,3,2005,KU. DEVENDRA SINGH YADAV,M,SP,276156
S24,UTTAR PRADESH,68,Firozabad,SC,3,2005,RAM JI LAL SUMAN,M,SP,212383
S24,UTTAR PRADESH,69,Agra,GEN,3,2005,RAJ BABBAR,M,SP,243094
S24,UTTAR PRADESH,70,Mathura,GEN,3,2005,MANVENDRA SINGH,M,INC,187400
S24,UTTAR PRADESH,71,Hathras,SC,3,2005,KISHAN LAL DILER,M,BJP,175049
S24,UTTAR PRADESH,72,Aligarh,GEN,3,2005,BIJENDRA SINGH,M,INC,167142
S24,UTTAR PRADESH,73,Khurja,SC,3,2005,ASHOK KUMAR PRADHAN,M,BJP,214701
S24,UTTAR PRADESH,74,Bulandshahr,GEN,3,2005,KALYAN SINGH,M,BJP,258284
S24,UTTAR PRADESH,75,Hapur,GEN,3,2005,SURENDRA PRAKASH GOYAL,M,INC,235114
S24,UTTAR PRADESH,76,Meerut,GEN,3,2005,MOHD. SHAHID,M,BSP,252518
S24,UTTAR PRADESH,77,Baghpat,GEN,3,2005,AJIT SINGH,M,RLD,353181
S24,UTTAR PRADESH,78,Muzaffarnagar,GEN,3,2005,CH. MUNAWWAR HASAN,M,SP,306225
S24,UTTAR PRADESH,79,Kairana,GEN,3,2005,ANURADHA CHOUDHARY,F,RLD,523923
S24,UTTAR PRADESH,80,Saharanpur,GEN,3,2005,RASHEED MASOOD,M,SP,353272
S25,WEST BENGAL,1,Cooch Behar,SC,3,2005,Hiten Barman,M,AIFB,490982
S25,WEST BENGAL,2,Alipurduars,ST,3,2005,Joachim Baxla,M,RSP,384252
S25,WEST BENGAL,3,Jalpaiguri,GEN,3,2005,Minati Sen,F,CPM,424163
S25,WEST BENGAL,4,Darjeeling,GEN,3,2005,Dawa Narbula,M,INC,396973
S25,WEST BENGAL,5,Raiganj,GEN,3,2005,Priya Ranjan Dasmunsi,M,INC,421904
S25,WEST BENGAL,6,Balurghat,SC,3,2005,Ranen Barman,M,RSP,415298
S25,WEST BENGAL,7,Malda,GEN,3,2005,A. B. A. Ghani Khan Choudhury,M,INC,412913
S25,WEST BENGAL,8,Jangipur,GEN,3,2005,Pranab Mukherjee,M,INC,431647
S25,WEST BENGAL,9,Murshidabad,GEN,3,2005,Abdul Mannan Hossain,M,INC,461895
S25,WEST BENGAL,10,Berhampore,GEN,3,2005,Adhir Ranjan Chowdhury,M,INC,508095
S25,WEST BENGAL,11,Krishnagar,GEN,3,2005,Jyotirmoyee Sikdar,F,CPM,397561
S25,WEST BENGAL,12,Nabadwip,SC,3,2005,Alakesh Das,M,CPM,560176
S25,WEST BENGAL,13,Barasat,GEN,3,2005,Subrata Bose,M,AIFB,520384
S25,WEST BENGAL,14,Basirhat,GEN,3,2005,Ajay Chakraborty,M,CPI,462605
S25,WEST BENGAL,15,Joynagar,SC,3,2005,Sanat Kumar Mandal,M,RSP,450043
S25,WEST BENGAL,16,Mathurapur,SC,3,2005,Basudeb Barman,M,CPM,440862
S25,WEST BENGAL,17,Diamond Harbour,GEN,3,2005,Samik Lahiri,M,CPM,430890
S25,WEST BENGAL,18,Jadavpur,GEN,3,2005,Sujan Chakraborty,M,CPM,505396
S25,WEST BENGAL,19,Barrackpore,GEN,3,2005,Tarit Baran Topdar,M,CPM,443048
S25,WEST BENGAL,20,Dum Dum,GEN,3,2005,Amitava Nandy,M,CPM,619325
S25,WEST BENGAL,21,Calcutta North West,GEN,3,2005,Sudhangshu Seal,M,CPM,151772
S25,WEST BENGAL,22,Calcutta North East,GEN,3,2005,Md. Salim,M,CPM,284427
S25,WEST BENGAL,23,Calcutta South,GEN,3,2005,Mamata Banerjee,F,AITC,393561
S25,WEST BENGAL,24,Howrah,GEN,3,2005,Swadesh Chakrabortty,M,CPM,489444
S25,WEST BENGAL,25,Uluberia,GEN,3,2005,Hannan Mollah,M,CPM,424749
S25,WEST BENGAL,26,Serampore,GEN,3,2005,Santasri Chatterjee,M,CPM,404082
S25,WEST BENGAL,27,Hooghly,GEN,3,2005,Rupchand Pal,M,CPM,496890
S25,WEST BENGAL,28,Arambagh,GEN,3,2005,Anil Basu,M,CPM,744464
S25,WEST BENGAL,29,Panskura,GEN,3,2005,Gurudas Dasgupta,M,CPI,541513
S25,WEST BENGAL,30,Tamluk,GEN,3,2005,Seth Lakshman Chandra,M,CPM,507228
S25,WEST BENGAL,31,Contai,GEN,3,2005,Prasanta Pradhan,M,CPM,464743
S25,WEST BENGAL,32,Midnapore,GEN,3,2005,Prabodh Panda,M,CPI,480034
S25,WEST BENGAL,33,Jhargram,ST,3,2005,Rupchand Murmu,M,CPM,509045
S25,WEST BENGAL,34,Purulia,GEN,3,2005,Bir Singh Mahato,M,AIFB,341057
S25,WEST BENGAL,35,Bankura,GEN,3,2005,Acharia Basudeb,M,CPM,417798
S25,WEST BENGAL,36,Vishnupur,SC,3,2005,Susmita Bauri,F,CPM,518507
S25,WEST BENGAL,37,Durgapur,SC,3,2005,Sunil Khan,M,CPM,505250
S25,WEST BENGAL,38,Asansol,GEN,3,2005,Bansagopal Choudhury,M,CPM,410740
S25,WEST BENGAL,39,Burdwan,GEN,3,2005,Nikhilananda Sar,M,CPM,673091
S25,WEST BENGAL,40,Katwa,GEN,3,2005,Mahboob Zahedi,M,CPM,494716
S25,WEST BENGAL,41,Bolpur,GEN,3,2005,Chatterjee Somnath,M,CPM,504836
S25,WEST BENGAL,42,Birbhum,SC,3,2005,Ram Chandra Dome,M,CPM,372294
S26,CHHATTISGARH,1,Surguja,ST,3,2005,NAND KUMAR SAI,M,BJP,357108
S26,CHHATTISGARH,2,Raigarh,ST,3,2005,VISHNUDEO SAI,M,BJP,329057
S26,CHHATTISGARH,3,Janjgir,GEN,3,2005,KARUNA SHUKLA,F,BJP,303655
S26,CHHATTISGARH,4,Bilaspur,SC,3,2005,PUNNULAL MOHLE,M,BJP,324729
S26,CHHATTISGARH,5,Sarangarh,SC,3,2005,GUHARAM AJGALLE,M,BJP,242575
S26,CHHATTISGARH,6,Raipur,GEN,3,2005,RAMESH BAIS,M,BJP,376029
S26,CHHATTISGARH,7,Mahasamund,GEN,3,2005,AJIT  JOGI,M,INC,414647
S26,CHHATTISGARH,8,Kanker,ST,3,2005,SOHAN POTAI,M,BJP,274294
S26,CHHATTISGARH,9,Bastar,ST,3,2005,BALIRAM KASHYAP,M,BJP,212893
S26,CHHATTISGARH,10,Durg,GEN,3,2005,TARACHAND SAHU,M,BJP,382757
S26,CHHATTISGARH,11,Rajnandgaon,GEN,3,2005,PRADEEP GANDHI,M,BJP,314520
S27,JHARKHAND,1,Rajmahal,ST,3,2005,HEMLAL MURMU,M,JMM,226411
S27,JHARKHAND,2,Dumka,ST,3,2005,SHIBU SOREN,M,JMM,339542
S27,JHARKHAND,3,Godda,GEN,3,2005,FURKAN ANSARI,M,INC,373138
S27,JHARKHAND,4,Chatra,GEN,3,2005,DHIRENDRA AGARWAL,M,RJD,121464
S27,JHARKHAND,5,Kodarma,GEN,3,2005,BABULAL MARANDI,M,BJP,366656
S27,JHARKHAND,6,Giridih,GEN,3,2005,TEK LAL MAHTO,M,JMM,350255
S27,JHARKHAND,7,Dhanbad,GEN,3,2005,CHANDRA SHEKHAR DUBEY,M,INC,355499
S27,JHARKHAND,8,Ranchi,GEN,3,2005,SUBODH KANT SAHAY,M,INC,284035
S27,JHARKHAND,9,Jamshedpur,GEN,3,2005,SUNIL KUMAR MAHATO,M,JMM,396056
S27,JHARKHAND,10,Singhbhum,ST,3,2005,BAGUN SUMBRAI,M,INC,221343
S27,JHARKHAND,11,Khunti,ST,3,2005,SUSHILA KERKETTA,F,INC,218158
S27,JHARKHAND,12,Lohardaga,ST,3,2005,RAMESHWAR ORAON,M,INC,223920
S27,JHARKHAND,13,Palamau,SC,3,2005,MANOJ KUMAR,M,RJD,206733
S27,JHARKHAND,14,Hazaribagh,GEN,3,2005,BHUBNESHWAR PRASAD MEHTA,M,CPI,356058
S28,UTTARANCHAL,1,Tehri Garhwal,GEN,3,2005,MANABENDRA SHAH,M,BJP,267395
S28,UTTARANCHAL,2,Garhwal,GEN,3,2005,MAJ. GEN. ( RETD) BHUWAN CHANDRA KHANDURI (AVSM),M,BJP,257726
S28,UTTARANCHAL,3,Almora,GEN,3,2005,BACHI SINGH RAWAT,M,BJP,225742
S28,UTTARANCHAL,4,Nainital,GEN,3,2005,K. C. SINGH BABA,M,INC,275658
S28,UTTARANCHAL,5,Hardwar,SC,3,2005,RAJENDRA KUMAR,M,SP,157331
U05,DELHI,1,New Delhi,GEN,3,2005,AJAY MAKAN,M,INC,105415
U05,DELHI,2,South Delhi,GEN,3,2005,VIJAY KUMAR MALHOTRA,M,BJP,240654
U05,DELHI,3,Outer Delhi,GEN,3,2005,SAJJAN KUMAR,M,INC,855543
U05,DELHI,4,East Delhi,GEN,3,2005,SANDEEP DIKSHIT,M,INC,669527
U05,DELHI,5,Chandni Chowk,GEN,3,2005,KAPIL SIBAL,M,INC,127396
U05,DELHI,6,Delhi Sadar,GEN,3,2005,JAGDISH TYTLER,M,INC,140073
U05,DELHI,7,Karol Bagh,SC,3,2005,KRISHNA TIRATH,F,INC,138596
S01,ANDHRA PRADESH,1,Srikakulam,GEN,3,2006,YERRANNAIDU KINJARAPU,M,TDP,361906
S01,ANDHRA PRADESH,2,Parvathipuram,ST,3,2006,KISHORE CHANDRA SURYANARAYANA DEO VYRICHERLA,M,INC,321788
S01,ANDHRA PRADESH,3,Bobbili,GEN,3,2006,KONDAPALLI PYDITHALLI NAIDU,M,TDP,373922
S01,ANDHRA PRADESH,4,Visakhapatnam,GEN,3,2006,JANARDHANA REDDY NEDURUMALLI,M,INC,524122
S01,ANDHRA PRADESH,5,Bhadrachalam,ST,3,2006,MIDIYAM BABU RAO,M,CPM,373148
S01,ANDHRA PRADESH,6,Anakapalli,GEN,3,2006,CHALAPATHIRAO PAPPALA,M,TDP,385406
S01,ANDHRA PRADESH,7,Kakinada,GEN,3,2006,MALLIPUDI MANGAPATI PALLAM RAJU,M,INC,410982
S01,ANDHRA PRADESH,8,Rajahmundry,GEN,3,2006,ARUNA KUMAR VUNDAVALLI,M,INC,413927
S01,ANDHRA PRADESH,9,Amalapuram,SC,3,2006,G.V. HARSHA KUMAR,M,INC,350346
S01,ANDHRA PRADESH,10,Narasapur,GEN,3,2006,CHEGONDI VENKATA HARIRAMA JOGAIAH,M,INC,402761
S01,ANDHRA PRADESH,11,Eluru,GEN,3,2006,KAVURU  SAMBA SIVA RAO,M,INC,499191
S01,ANDHRA PRADESH,12,Machilipatnam,GEN,3,2006,BADIGA RAMAKRISHNA,M,INC,387127
S01,ANDHRA PRADESH,13,Vijayawada,GEN,3,2006,RAJAGOPAL LAGADAPATI,M,INC,519624
S01,ANDHRA PRADESH,14,Tenali,GEN,3,2006,BALASHOWRY VALLABHANENI,M,INC,366843
S01,ANDHRA PRADESH,15,Guntur,GEN,3,2006,RAYAPATI  SAMBASIVA RAO,M,INC,466221
S01,ANDHRA PRADESH,16,Bapatla,GEN,3,2006,DAGGUBATI PURANDARESWARI,F,INC,411099
S01,ANDHRA PRADESH,17,Narasaraopet,GEN,3,2006,MEKAPATI RAJAMOHAN REDDY,M,INC,481310
S01,ANDHRA PRADESH,18,Ongole,GEN,3,2006,SREENIVASULU REDDY MAGUNTA,M,INC,446584
S01,ANDHRA PRADESH,19,Nellore,SC,3,2006,PANABAKA LAKSHMI,F,INC,450129
S01,ANDHRA PRADESH,20,Tirupathi,SC,3,2006,CHINTA MOHAN,M,INC,510961
S01,ANDHRA PRADESH,21,Chittoor,GEN,3,2006,D.K. AUDIKESAVULU,M,TDP,454128
S01,ANDHRA PRADESH,22,Rajampet,GEN,3,2006,ANNAYYAGARI SAI PRATHAP,M,INC,369797
S01,ANDHRA PRADESH,23,Cuddapah,GEN,3,2006,Y.S. VIVEKANANDA REDDY,M,INC,461431
S01,ANDHRA PRADESH,24,Hindupur,GEN,3,2006,NIZAMODDIN,M,INC,419744
S01,ANDHRA PRADESH,25,Anantapur,GEN,3,2006,ANANTHA VENKATA RAMI REDDY,M,INC,458925
S01,ANDHRA PRADESH,26,Kurnool,GEN,3,2006,KOTLA JAYASURYA PRAKASHA REDDY,M,INC,433529
S01,ANDHRA PRADESH,27,Nandyal,GEN,3,2006,S. P. Y. REDDY,M,INC,458526
S01,ANDHRA PRADESH,28,Nagarkurnool,SC,3,2006,DR.MANDA JAGANNATH,M,TDP,405046
S01,ANDHRA PRADESH,29,Mahabubnagar,GEN,3,2006,D. VITTAL RAO,M,INC,428764
S01,ANDHRA PRADESH,30,Hyderabad,GEN,3,2006,ASADUDDIN OWAISI,M,AIMIM,378854
S01,ANDHRA PRADESH,31,Secunderabad,GEN,3,2006,M. ANJAN KUMAR YADAV,M,INC,485710
S01,ANDHRA PRADESH,32,Siddipet,SC,3,2006,SARVEY SATHYANARAYANA,M,INC,593879
S01,ANDHRA PRADESH,33,Medak,GEN,3,2006,A. NARENDRA,M,TRS,453738
S01,ANDHRA PRADESH,34,Nizamabad,GEN,3,2006,MADHU GOUD YASKHI,M,INC,442142
S01,ANDHRA PRADESH,35,Adilabad,GEN,3,2006,MADHUSUDHAN REDDY TAKKALA,M,TRS,415429
S01,ANDHRA PRADESH,36,Peddapalli,SC,3,2006,G. VENKAT SWAMY,M,INC,572207
S01,ANDHRA PRADESH,37,Karimnagar,GEN,3,2006,K. CHANDRA SHAKHER RAO,M,TRS,451199
S01,ANDHRA PRADESH,38,Hanamkonda,GEN,3,2006,B.VINOD KUMAR,M,TRS,496048
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2006,DHARAVATH  RAVINDER NAIK,M,TRS,427601
S01,ANDHRA PRADESH,40,Khammam,GEN,3,2006,RENUKA CHOWDHURY,F,INC,518047
S01,ANDHRA PRADESH,41,Nalgonda,GEN,3,2006,SURAVARAM SUDHAKAR REDDY,M,CPI,479511
